profit_center_id,profit_center,region,segment,month,account,budget_usd,actual_usd
PC-302,Orange County Retail,West,Retail,2026-06,Investment income,42930.0,48600.0
PC-302,Orange County Retail,West,Retail,2026-06,Compensation & benefits,758430.0,748249.0
PC-302,Orange County Retail,West,Retail,2026-06,Occupancy & office,85860.0,82495.0
PC-302,Orange County Retail,West,Retail,2026-06,Integration costs,0.0,0.0
PC-302,Orange County Retail,West,Retail,2026-06,Other operating expenses,128790.0,138023.0
PC-303,Seattle Retail,West,Retail,2026-01,Core commissions,901000.0,856196.0
PC-303,Seattle Retail,West,Retail,2026-01,Fees,216240.0,225758.0
PC-303,Seattle Retail,West,Retail,2026-01,Supplemental commissions,99110.0,98997.0
PC-303,Seattle Retail,West,Retail,2026-01,Contingent commissions,0.0,0.0
PC-303,Seattle Retail,West,Retail,2026-01,Investment income,27030.0,30583.0
PC-303,Seattle Retail,West,Retail,2026-01,Compensation & benefits,477530.0,481710.0
PC-303,Seattle Retail,West,Retail,2026-01,Occupancy & office,54060.0,54020.0
PC-303,Seattle Retail,West,Retail,2026-01,Integration costs,0.0,0.0
PC-303,Seattle Retail,West,Retail,2026-01,Other operating expenses,81090.0,84891.0
PC-303,Seattle Retail,West,Retail,2026-02,Core commissions,824500.0,784237.0
PC-303,Seattle Retail,West,Retail,2026-02,Fees,197880.0,186862.0
PC-303,Seattle Retail,West,Retail,2026-02,Supplemental commissions,90695.0,92434.0
PC-303,Seattle Retail,West,Retail,2026-02,Contingent commissions,0.0,0.0
PC-303,Seattle Retail,West,Retail,2026-02,Investment income,24735.0,27824.0
PC-303,Seattle Retail,West,Retail,2026-02,Compensation & benefits,436985.0,436284.0
PC-303,Seattle Retail,West,Retail,2026-02,Occupancy & office,49470.0,49592.0
PC-303,Seattle Retail,West,Retail,2026-02,Integration costs,0.0,0.0
PC-303,Seattle Retail,West,Retail,2026-02,Other operating expenses,74205.0,73321.0
PC-303,Seattle Retail,West,Retail,2026-03,Core commissions,850000.0,875085.0
PC-303,Seattle Retail,West,Retail,2026-03,Fees,204000.0,197096.0
PC-303,Seattle Retail,West,Retail,2026-03,Supplemental commissions,93500.0,95397.0
PC-303,Seattle Retail,West,Retail,2026-03,Contingent commissions,38250.0,34356.0
PC-303,Seattle Retail,West,Retail,2026-03,Investment income,25500.0,27980.0
PC-303,Seattle Retail,West,Retail,2026-03,Compensation & benefits,450500.0,442191.0
PC-303,Seattle Retail,West,Retail,2026-03,Occupancy & office,51000.0,49448.0
PC-303,Seattle Retail,West,Retail,2026-03,Integration costs,0.0,0.0
PC-303,Seattle Retail,West,Retail,2026-03,Other operating expenses,76500.0,76939.0
PC-303,Seattle Retail,West,Retail,2026-04,Core commissions,824500.0,850441.0
PC-303,Seattle Retail,West,Retail,2026-04,Fees,197880.0,185419.0
PC-303,Seattle Retail,West,Retail,2026-04,Supplemental commissions,90695.0,88123.0
PC-303,Seattle Retail,West,Retail,2026-04,Contingent commissions,0.0,0.0
PC-303,Seattle Retail,West,Retail,2026-04,Investment income,24735.0,28037.0
PC-303,Seattle Retail,West,Retail,2026-04,Compensation & benefits,436985.0,449481.0
PC-303,Seattle Retail,West,Retail,2026-04,Occupancy & office,49470.0,49568.0
PC-303,Seattle Retail,West,Retail,2026-04,Integration costs,0.0,0.0
PC-303,Seattle Retail,West,Retail,2026-04,Other operating expenses,74205.0,71629.0
PC-303,Seattle Retail,West,Retail,2026-05,Core commissions,850000.0,809254.0
PC-303,Seattle Retail,West,Retail,2026-05,Fees,204000.0,191520.0
PC-303,Seattle Retail,West,Retail,2026-05,Supplemental commissions,93500.0,90952.0
PC-303,Seattle Retail,West,Retail,2026-05,Contingent commissions,0.0,0.0
PC-303,Seattle Retail,West,Retail,2026-05,Investment income,25500.0,27817.0
PC-303,Seattle Retail,West,Retail,2026-05,Compensation & benefits,450500.0,451423.0
PC-303,Seattle Retail,West,Retail,2026-05,Occupancy & office,51000.0,50079.0
PC-303,Seattle Retail,West,Retail,2026-05,Integration costs,0.0,0.0
PC-303,Seattle Retail,West,Retail,2026-05,Other operating expenses,76500.0,82305.0
PC-303,Seattle Retail,West,Retail,2026-06,Core commissions,901000.0,906769.0
PC-303,Seattle Retail,West,Retail,2026-06,Fees,216240.0,224778.0
PC-303,Seattle Retail,West,Retail,2026-06,Supplemental commissions,99110.0,95406.0
PC-303,Seattle Retail,West,Retail,2026-06,Contingent commissions,38250.0,40264.0
PC-303,Seattle Retail,West,Retail,2026-06,Investment income,27030.0,30878.0
PC-303,Seattle Retail,West,Retail,2026-06,Compensation & benefits,477530.0,479652.0
PC-303,Seattle Retail,West,Retail,2026-06,Occupancy & office,54060.0,53928.0
PC-303,Seattle Retail,West,Retail,2026-06,Integration costs,0.0,0.0
PC-303,Seattle Retail,West,Retail,2026-06,Other operating expenses,81090.0,80318.0
PC-401,Boston Retail,Northeast,Retail,2026-01,Core commissions,1590000.0,1529777.0
PC-401,Boston Retail,Northeast,Retail,2026-01,Fees,381600.0,347361.0
PC-401,Boston Retail,Northeast,Retail,2026-01,Supplemental commissions,174900.0,182614.0
PC-401,Boston Retail,Northeast,Retail,2026-01,Contingent commissions,0.0,0.0
PC-401,Boston Retail,Northeast,Retail,2026-01,Investment income,47700.0,54346.0
PC-401,Boston Retail,Northeast,Retail,2026-01,Compensation & benefits,842700.0,837680.0
PC-401,Boston Retail,Northeast,Retail,2026-01,Occupancy & office,95400.0,92149.0
PC-401,Boston Retail,Northeast,Retail,2026-01,Integration costs,0.0,0.0
PC-401,Boston Retail,Northeast,Retail,2026-01,Other operating expenses,143100.0,146064.0
PC-401,Boston Retail,Northeast,Retail,2026-02,Core commissions,1455000.0,1377060.0
PC-401,Boston Retail,Northeast,Retail,2026-02,Fees,349200.0,324700.0
PC-401,Boston Retail,Northeast,Retail,2026-02,Supplemental commissions,160050.0,161056.0
PC-401,Boston Retail,Northeast,Retail,2026-02,Contingent commissions,0.0,0.0
PC-401,Boston Retail,Northeast,Retail,2026-02,Investment income,43650.0,50182.0
PC-401,Boston Retail,Northeast,Retail,2026-02,Compensation & benefits,771150.0,753496.0
PC-401,Boston Retail,Northeast,Retail,2026-02,Occupancy & office,87300.0,89147.0
PC-401,Boston Retail,Northeast,Retail,2026-02,Integration costs,0.0,0.0
PC-401,Boston Retail,Northeast,Retail,2026-02,Other operating expenses,130950.0,133178.0
PC-401,Boston Retail,Northeast,Retail,2026-03,Core commissions,1500000.0,1552333.0
PC-401,Boston Retail,Northeast,Retail,2026-03,Fees,360000.0,340249.0
PC-401,Boston Retail,Northeast,Retail,2026-03,Supplemental commissions,165000.0,165372.0
PC-401,Boston Retail,Northeast,Retail,2026-03,Contingent commissions,67500.0,66015.0
PC-401,Boston Retail,Northeast,Retail,2026-03,Investment income,45000.0,51372.0
PC-401,Boston Retail,Northeast,Retail,2026-03,Compensation & benefits,795000.0,818374.0
PC-401,Boston Retail,Northeast,Retail,2026-03,Occupancy & office,90000.0,88599.0
PC-401,Boston Retail,Northeast,Retail,2026-03,Integration costs,0.0,0.0
PC-401,Boston Retail,Northeast,Retail,2026-03,Other operating expenses,135000.0,137614.0
PC-401,Boston Retail,Northeast,Retail,2026-04,Core commissions,1455000.0,1474142.0
PC-401,Boston Retail,Northeast,Retail,2026-04,Fees,349200.0,365968.0
PC-401,Boston Retail,Northeast,Retail,2026-04,Supplemental commissions,160050.0,167214.0
PC-401,Boston Retail,Northeast,Retail,2026-04,Contingent commissions,0.0,0.0
PC-401,Boston Retail,Northeast,Retail,2026-04,Investment income,43650.0,48131.0
PC-401,Boston Retail,Northeast,Retail,2026-04,Compensation & benefits,771150.0,778573.0
PC-401,Boston Retail,Northeast,Retail,2026-04,Occupancy & office,87300.0,84905.0
PC-401,Boston Retail,Northeast,Retail,2026-04,Integration costs,0.0,0.0
PC-401,Boston Retail,Northeast,Retail,2026-04,Other operating expenses,130950.0,124116.0
PC-401,Boston Retail,Northeast,Retail,2026-05,Core commissions,1500000.0,1423512.0
PC-401,Boston Retail,Northeast,Retail,2026-05,Fees,360000.0,324193.0
PC-401,Boston Retail,Northeast,Retail,2026-05,Supplemental commissions,165000.0,164183.0
PC-401,Boston Retail,Northeast,Retail,2026-05,Contingent commissions,0.0,0.0
PC-401,Boston Retail,Northeast,Retail,2026-05,Investment income,45000.0,49836.0
PC-401,Boston Retail,Northeast,Retail,2026-05,Compensation & benefits,795000.0,782191.0
PC-401,Boston Retail,Northeast,Retail,2026-05,Occupancy & office,90000.0,91490.0
PC-401,Boston Retail,Northeast,Retail,2026-05,Integration costs,0.0,0.0
PC-401,Boston Retail,Northeast,Retail,2026-05,Other operating expenses,135000.0,139385.0
PC-401,Boston Retail,Northeast,Retail,2026-06,Core commissions,1590000.0,1581229.0
PC-401,Boston Retail,Northeast,Retail,2026-06,Fees,381600.0,395901.0
PC-401,Boston Retail,Northeast,Retail,2026-06,Supplemental commissions,174900.0,182314.0
PC-401,Boston Retail,Northeast,Retail,2026-06,Contingent commissions,67500.0,68635.0
PC-401,Boston Retail,Northeast,Retail,2026-06,Investment income,47700.0,53885.0
PC-401,Boston Retail,Northeast,Retail,2026-06,Compensation & benefits,842700.0,864627.0
PC-401,Boston Retail,Northeast,Retail,2026-06,Occupancy & office,95400.0,94829.0
PC-401,Boston Retail,Northeast,Retail,2026-06,Integration costs,0.0,0.0
PC-401,Boston Retail,Northeast,Retail,2026-06,Other operating expenses,143100.0,144120.0
PC-402,Manhattan Retail,Northeast,Retail,2026-01,Core commissions,2332000.0,2373314.0
PC-402,Manhattan Retail,Northeast,Retail,2026-01,Fees,559680.0,605396.0
PC-402,Manhattan Retail,Northeast,Retail,2026-01,Supplemental commissions,256520.0,264899.0
PC-402,Manhattan Retail,Northeast,Retail,2026-01,Contingent commissions,0.0,0.0
PC-402,Manhattan Retail,Northeast,Retail,2026-01,Investment income,69960.0,76953.0
PC-402,Manhattan Retail,Northeast,Retail,2026-01,Compensation & benefits,1235960.0,1353350.0
PC-402,Manhattan Retail,Northeast,Retail,2026-01,Occupancy & office,139920.0,140695.0
PC-402,Manhattan Retail,Northeast,Retail,2026-01,Integration costs,0.0,0.0
PC-402,Manhattan Retail,Northeast,Retail,2026-01,Other operating expenses,209880.0,202781.0
PC-402,Manhattan Retail,Northeast,Retail,2026-02,Core commissions,2134000.0,2037804.0
PC-402,Manhattan Retail,Northeast,Retail,2026-02,Fees,512160.0,531487.0
PC-402,Manhattan Retail,Northeast,Retail,2026-02,Supplemental commissions,234740.0,239429.0
PC-402,Manhattan Retail,Northeast,Retail,2026-02,Contingent commissions,0.0,0.0
PC-402,Manhattan Retail,Northeast,Retail,2026-02,Investment income,64020.0,71704.0
PC-402,Manhattan Retail,Northeast,Retail,2026-02,Compensation & benefits,1131020.0,1223321.0
PC-402,Manhattan Retail,Northeast,Retail,2026-02,Occupancy & office,128040.0,123327.0
PC-402,Manhattan Retail,Northeast,Retail,2026-02,Integration costs,0.0,0.0
PC-402,Manhattan Retail,Northeast,Retail,2026-02,Other operating expenses,192060.0,189971.0
PC-402,Manhattan Retail,Northeast,Retail,2026-03,Core commissions,2200000.0,2153093.0
PC-402,Manhattan Retail,Northeast,Retail,2026-03,Fees,528000.0,501639.0
PC-402,Manhattan Retail,Northeast,Retail,2026-03,Supplemental commissions,242000.0,232110.0
PC-402,Manhattan Retail,Northeast,Retail,2026-03,Contingent commissions,99000.0,119324.0
PC-402,Manhattan Retail,Northeast,Retail,2026-03,Investment income,66000.0,74218.0
PC-402,Manhattan Retail,Northeast,Retail,2026-03,Compensation & benefits,1166000.0,1282590.0
PC-402,Manhattan Retail,Northeast,Retail,2026-03,Occupancy & office,132000.0,133819.0
PC-402,Manhattan Retail,Northeast,Retail,2026-03,Integration costs,0.0,0.0
PC-402,Manhattan Retail,Northeast,Retail,2026-03,Other operating expenses,198000.0,190698.0
PC-402,Manhattan Retail,Northeast,Retail,2026-04,Core commissions,2134000.0,2016263.0
PC-402,Manhattan Retail,Northeast,Retail,2026-04,Fees,512160.0,538410.0
PC-402,Manhattan Retail,Northeast,Retail,2026-04,Supplemental commissions,234740.0,234048.0
PC-402,Manhattan Retail,Northeast,Retail,2026-04,Contingent commissions,0.0,0.0
PC-402,Manhattan Retail,Northeast,Retail,2026-04,Investment income,64020.0,73301.0
PC-402,Manhattan Retail,Northeast,Retail,2026-04,Compensation & benefits,1131020.0,1234742.0
PC-402,Manhattan Retail,Northeast,Retail,2026-04,Occupancy & office,128040.0,129421.0
PC-402,Manhattan Retail,Northeast,Retail,2026-04,Integration costs,0.0,0.0
PC-402,Manhattan Retail,Northeast,Retail,2026-04,Other operating expenses,192060.0,191806.0
PC-402,Manhattan Retail,Northeast,Retail,2026-05,Core commissions,2200000.0,2092088.0
PC-402,Manhattan Retail,Northeast,Retail,2026-05,Fees,528000.0,511945.0
PC-402,Manhattan Retail,Northeast,Retail,2026-05,Supplemental commissions,242000.0,237966.0
PC-402,Manhattan Retail,Northeast,Retail,2026-05,Contingent commissions,0.0,0.0
PC-402,Manhattan Retail,Northeast,Retail,2026-05,Investment income,66000.0,75337.0
PC-402,Manhattan Retail,Northeast,Retail,2026-05,Compensation & benefits,1166000.0,1275456.0
PC-402,Manhattan Retail,Northeast,Retail,2026-05,Occupancy & office,132000.0,129764.0
PC-402,Manhattan Retail,Northeast,Retail,2026-05,Integration costs,0.0,0.0
PC-402,Manhattan Retail,Northeast,Retail,2026-05,Other operating expenses,198000.0,212104.0
PC-402,Manhattan Retail,Northeast,Retail,2026-06,Core commissions,2332000.0,2419748.0
PC-402,Manhattan Retail,Northeast,Retail,2026-06,Fees,559680.0,565288.0
PC-402,Manhattan Retail,Northeast,Retail,2026-06,Supplemental commissions,256520.0,255361.0
PC-402,Manhattan Retail,Northeast,Retail,2026-06,Contingent commissions,99000.0,79839.0
PC-402,Manhattan Retail,Northeast,Retail,2026-06,Investment income,69960.0,80329.0
PC-402,Manhattan Retail,Northeast,Retail,2026-06,Compensation & benefits,1235960.0,1347557.0
PC-402,Manhattan Retail,Northeast,Retail,2026-06,Occupancy & office,139920.0,145384.0
PC-402,Manhattan Retail,Northeast,Retail,2026-06,Integration costs,0.0,0.0
PC-402,Manhattan Retail,Northeast,Retail,2026-06,Other operating expenses,209880.0,215174.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-01,Core commissions,1113000.0,1118689.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-01,Fees,267120.0,262485.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-01,Supplemental commissions,122430.0,118605.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-01,Contingent commissions,0.0,0.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-01,Investment income,33390.0,37911.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-01,Compensation & benefits,589890.0,594329.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-01,Occupancy & office,66780.0,68169.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-01,Integration costs,0.0,0.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-01,Other operating expenses,100170.0,95419.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-02,Core commissions,1018500.0,1024516.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-02,Fees,244440.0,265348.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-02,Supplemental commissions,112035.0,111342.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-02,Contingent commissions,0.0,0.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-02,Investment income,30555.0,33528.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-02,Compensation & benefits,539805.0,555129.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-02,Occupancy & office,61110.0,61642.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-02,Integration costs,0.0,0.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-02,Other operating expenses,91665.0,87841.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-03,Core commissions,1050000.0,1006956.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-03,Fees,252000.0,254562.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-03,Supplemental commissions,115500.0,116104.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-03,Contingent commissions,47250.0,38707.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-03,Investment income,31500.0,36060.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-03,Compensation & benefits,556500.0,555213.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-03,Occupancy & office,63000.0,61072.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-03,Integration costs,0.0,0.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-03,Other operating expenses,94500.0,99522.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-04,Core commissions,1018500.0,1018301.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-04,Fees,244440.0,255029.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-04,Supplemental commissions,112035.0,112134.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-04,Contingent commissions,0.0,0.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-04,Investment income,30555.0,34835.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-04,Compensation & benefits,539805.0,555359.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-04,Occupancy & office,61110.0,59857.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-04,Integration costs,0.0,0.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-04,Other operating expenses,91665.0,92417.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-05,Core commissions,1050000.0,1035332.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-05,Fees,252000.0,273262.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-05,Supplemental commissions,115500.0,115595.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-05,Contingent commissions,0.0,0.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-05,Investment income,31500.0,35968.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-05,Compensation & benefits,556500.0,549029.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-05,Occupancy & office,63000.0,64462.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-05,Integration costs,0.0,0.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-05,Other operating expenses,94500.0,93214.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-06,Core commissions,1113000.0,1170998.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-06,Fees,267120.0,267533.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-06,Supplemental commissions,122430.0,126354.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-06,Contingent commissions,47250.0,37440.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-06,Investment income,33390.0,37571.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-06,Compensation & benefits,589890.0,607548.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-06,Occupancy & office,66780.0,66725.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-06,Integration costs,0.0,0.0
PC-403,Philadelphia Retail,Northeast,Retail,2026-06,Other operating expenses,100170.0,94538.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-01,Core commissions,2756000.0,2768759.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-01,Fees,661440.0,640952.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-01,Supplemental commissions,303160.0,304734.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-01,Contingent commissions,0.0,0.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-01,Investment income,82680.0,92380.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-01,Compensation & benefits,1460680.0,1445060.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-01,Occupancy & office,165360.0,161241.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-01,Integration costs,0.0,0.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-01,Other operating expenses,248040.0,255878.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-02,Core commissions,2522000.0,2543729.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-02,Fees,605280.0,573026.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-02,Supplemental commissions,277420.0,285064.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-02,Contingent commissions,0.0,0.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-02,Investment income,75660.0,85850.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-02,Compensation & benefits,1336660.0,1353119.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-02,Occupancy & office,151320.0,155090.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-02,Integration costs,0.0,0.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-02,Other operating expenses,226980.0,222843.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-03,Core commissions,2600000.0,2651071.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-03,Fees,624000.0,664029.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-03,Supplemental commissions,286000.0,299751.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-03,Contingent commissions,117000.0,116757.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-03,Investment income,78000.0,87371.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-03,Compensation & benefits,1378000.0,1385456.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-03,Occupancy & office,156000.0,160614.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-03,Integration costs,0.0,0.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-03,Other operating expenses,234000.0,248010.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-04,Core commissions,2522000.0,2395900.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-04,Fees,605280.0,608422.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-04,Supplemental commissions,277420.0,276225.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-04,Contingent commissions,0.0,0.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-04,Investment income,75660.0,84331.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-04,Compensation & benefits,1336660.0,1349073.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-04,Occupancy & office,151320.0,147136.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-04,Integration costs,0.0,0.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-04,Other operating expenses,226980.0,225872.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-05,Core commissions,2600000.0,2366000.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-05,Fees,624000.0,603852.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-05,Supplemental commissions,286000.0,291511.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-05,Contingent commissions,0.0,0.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-05,Investment income,78000.0,89006.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-05,Compensation & benefits,1378000.0,1407132.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-05,Occupancy & office,156000.0,160485.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-05,Integration costs,0.0,0.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-05,Other operating expenses,234000.0,229508.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-06,Core commissions,2756000.0,2397720.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-06,Fees,661440.0,690374.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-06,Supplemental commissions,303160.0,311024.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-06,Contingent commissions,117000.0,31200.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-06,Investment income,82680.0,90461.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-06,Compensation & benefits,1460680.0,1472175.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-06,Occupancy & office,165360.0,170928.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-06,Integration costs,0.0,0.0
PC-501,Coastal Programs,National,Specialty Distribution,2026-06,Other operating expenses,248040.0,267781.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-01,Core commissions,2014000.0,2073638.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-01,Fees,483360.0,476977.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-01,Supplemental commissions,221540.0,212644.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-01,Contingent commissions,0.0,0.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-01,Investment income,60420.0,69021.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-01,Compensation & benefits,1067420.0,1063813.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-01,Occupancy & office,120840.0,122715.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-01,Integration costs,0.0,0.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-01,Other operating expenses,181260.0,192960.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-02,Core commissions,1843000.0,1742591.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-02,Fees,442320.0,468518.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-02,Supplemental commissions,202730.0,198541.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-02,Contingent commissions,0.0,0.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-02,Investment income,55290.0,60749.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-02,Compensation & benefits,976790.0,978617.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-02,Occupancy & office,110580.0,111163.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-02,Integration costs,0.0,0.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-02,Other operating expenses,165870.0,173633.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-03,Core commissions,1900000.0,1824756.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-03,Fees,456000.0,417602.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-03,Supplemental commissions,209000.0,216751.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-03,Contingent commissions,85500.0,90049.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-03,Investment income,57000.0,65252.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-03,Compensation & benefits,1007000.0,985437.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-03,Occupancy & office,114000.0,113646.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-03,Integration costs,0.0,0.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-03,Other operating expenses,171000.0,164269.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-04,Core commissions,1843000.0,1788888.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-04,Fees,442320.0,398919.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-04,Supplemental commissions,202730.0,208906.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-04,Contingent commissions,0.0,0.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-04,Investment income,55290.0,62514.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-04,Compensation & benefits,976790.0,956745.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-04,Occupancy & office,110580.0,110065.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-04,Integration costs,0.0,0.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-04,Other operating expenses,165870.0,161771.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-05,Core commissions,1900000.0,1919966.0
PC-502,National Wholesale Casualty,National,Specialty Distribution,2026-05,Fees,456000.0,468671.0
